,chronos_raw__pf_full,ffnn_large_b50__pf_full__seed60,ffnn_large_b50__pf_full__seed61,ffnn_large_b50__pf_full__seed62,ffnn_large_b50__pf_full__seed63,ffnn_large_b50__pf_full__seed64,ffnn_linear_b50__pf_full__seed60,ffnn_linear_b50__pf_full__seed61,ffnn_linear_b50__pf_full__seed62,ffnn_linear_b50__pf_full__seed63,ffnn_linear_b50__pf_full__seed64,forma_fgrid__pf_full__seed60,forma_fgrid__pf_full__seed61,forma_fgrid__pf_full__seed62,forma_fgrid__pf_full__seed63,forma_fgrid__pf_full__seed64,forma_lap05_fgrid__pf_full__seed60,forma_lap05_fgrid__pf_full__seed61,forma_lap05_fgrid__pf_full__seed62,forma_lap05_fgrid__pf_full__seed63,forma_lap05_fgrid__pf_full__seed64
mae,0.4491062295032495,0.45757707148994353,0.45964375739048885,0.4576637179018302,0.4573101816078556,0.4580452043941501,0.44465208445614063,0.4448948795491928,0.44441785920501176,0.44504350629668704,0.44492729846081375,0.4180985568984168,0.4143420378645968,0.4087674783614894,0.41405528994304663,0.4143370533496082,0.37413855099533705,0.372278915699744,0.372138779986701,0.3733023918224973,0.37251672971985017
